Origin,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Hardness,ph,Survivability
lake,20389.59382,2.648389907,331.2529164,460.1461742,15.48537787,4.258021689,3.72482356,152.9762171,6.991685153,1
river,15413.89615,6.900029881,347.8618369,277.5880746,13.26114311,4.320071373,4.188927904,111.4785818,5.924799469,1
lake,38468.41358,6.616367521,290.6417397,449.317534,13.05589446,4.090480653,4.148223129,192.1670961,7.526680395,1
lake,728.7508296,8.403316437,354.7897109422014,496.9976016,15.17466373,4.112149319,3.652003355,142.806978,5.324641431,1
lake,19331.19404,9.112558176,342.8718067,425.5028737,17.21245507,8.911348558,4.196558262,195.4431596,6.195086858,1
river,17506.6088,7.304928195,301.6420044,304.2394809,13.07600748,4.177933934,2.96418135,210.5027495,7.137428697,1
river,12149.69673,8.560039324,336.9420674983586,325.3447061,13.24699548,3.537485285,1.64151501,208.6681715,6.232010556,1
ocean,40483.73039,6.14609844,302.3296738,563.7199667,11.75304576,3.961945188,4.602026775,221.8444933,7.780868679,1
lake,21532.51923,8.063334619,272.4408483,509.7721105,11.01054457,9.230167482,2.951960935,159.7732642,6.179312078,1
river,14574.6611,8.011549699,335.9920641514201,388.0503623,14.20055722,4.338012294,3.424760734,153.775514,5.566328463,1
river,24909.78315,6.691069586,331.9431796976999,501.78542,16.08864827,4.339527837,3.955846978,209.6831396,7.185167714,1
river,17679.3511,7.2488667,377.8680395,527.2058184,13.78726396,8.973652603,5.184441995,225.9234458,6.990452677,1
lake,25419.55166,7.874166461,313.3647974,494.1529743,14.64668497,4.361489848,3.436966862,151.8761719,5.810742057,1
river,20003.49768,7.23830152,333.8652646879779,524.6452351,13.77822566,3.929880589,3.820865704,211.4463238,7.444165852,1
ocean,17384.25719,8.898436158,339.1506680426325,402.2711824,13.71580437,4.042872237,3.030107847,144.2371807,4.374877632,1
lake,21607.48324,6.581327181,308.9314206,657.5704218,9.064445019,4.246021431,3.592496085,174.6329772,6.602539772,1
river,22603.64945,6.627059043,368.1057831,412.4346769,16.9261748,4.151951299,4.306581068,233.210575,6.857493758,1
river,22527.68121,5.166942295,399.9817546,422.4820289,15.91660513,3.890495031,4.512068205,197.3000144,6.789820821,1
river,14254.66132,7.453900171,315.9711474,500.5866078,18.22874853,4.066725666,2.939212581,244.7967052,8.560349291,1
lake,12715.81428,5.128732541,371.3027473,561.7611561,15.22002138,4.139939377,3.751324091,242.5592458,8.277058198,1
river,31177.13337,6.978993269,329.487884370851,531.6574429,11.48218662,4.110850162,3.540384278,158.2920574,6.921257043,1
ocean,27283.78065,6.918726503,328.9072866,317.8309807,13.61140839,3.619936541,3.007138099,159.13941,5.63692356,1
lake,20117.35906,8.985571803,391.0690454,418.3301951,11.83169084,4.239708366,3.870681285,153.2121498,4.95141352,1
ocean,40847.76015,7.04182775,331.9599637,563.4099697,21.91737699,4.09166102,3.900211314,184.3931561,5.913132933,1
ocean,15671.11929,8.408831552,340.63889585242316,571.6137009,17.54842473,4.322843104,2.483643397,156.3470946,5.796236902,1
river,37282.52249,8.240831774,327.09603887814296,411.1835887,16.16205859,8.907098648,3.477244889,185.7903173,6.163519015,1
river,16364.15941,8.095991372,312.3940785,372.5116274,21.88708769,9.045019161,3.355765016,167.4197106,6.339142826,1
river,20511.62083,6.654331842,333.6662025082903,394.5954059,14.31938421,3.701234415,5.404817648,193.6618705,7.610672776,1
lake,25366.12069,9.270066163,328.61745865950013,525.5329651,10.67551753,4.008806534,5.059361568,200.4047947,5.782079034,1
ocean,7990.891468,6.19687649,377.2698411,386.5417614,15.43451342,4.330634913,6.307678472,179.5289254,6.451503543,1
river,39251.18213,8.49378432,317.3823146,487.504368,14.69784453,3.755456382,4.498818336,196.3194013,6.9204487,1
river,19236.01249,7.960190044,334.16593446615934,424.3980267,12.58704787,3.923666412,4.190311121,212.9221415,6.549187601,1
ocean,17258.11403,7.329998902,330.1321385,326.4270547,11.65039339,3.884446524,3.644388127,185.8361582,6.393231345,1
ocean,13886.80971,7.542775332,366.6887947,449.9482865,18.72285989,4.180377313,2.174898199,160.6082305,6.100245391,1
lake,14642.20554,9.734512546,399.0529411,448.5682598,16.55717663,4.32327651,4.61253578,190.2007131,6.272474991,1
lake,17796.37464,7.156737918,306.8002861,370.561027,17.48681507,3.524026048,3.948303516,205.0676314,7.635264692,1
lake,38413.05709,7.634362144,274.9590279,437.2635313,18.2858821,4.324299069,5.473663249,263.8241202,9.097617417,1
lake,15931.42923,6.550096293,276.0132734,367.9048021,14.72305528,4.153154973,4.671448183,149.0794958,7.296908882,1
ocean,16472.19231,6.863927058,339.94299206905754,354.9262268,15.18364552,4.165374262,2.188701843,191.2786806,8.226808034,1
ocean,12855.34624,5.784975793,276.2863048,329.9227654,12.60907668,4.036322717,3.56643473,236.0987858,9.252893397,1
river,18979.98169,7.668510398,358.9786197,384.6949552,14.16360693,3.994764448,3.62698996,216.6124749,7.288112707,1
ocean,22777.53207,6.841720702,334.46545171401044,522.736233,15.78550897,8.934770667,2.471786245,153.2970184,4.762828659,1
lake,11288.63472,5.841749874,389.2256729,315.229665,12.98247562,8.817318613,4.510578266,111.9940275,5.141506877,1
ocean,38633.30517,8.370179299,375.8991686,448.0508658,16.82061518,4.097393071,3.227849086,159.3179722,4.886379804,1
river,26012.13028,6.280886805,395.241329,483.3198807,19.53863511,3.868308999,4.333688587,219.4426397,7.000523221,1
lake,21292.82875,7.076944002,350.3257358,538.7922673,17.68465463,4.295158141,4.153782657,262.2185853,8.32398215,1
ocean,32873.82002,6.791509363,333.8488419,336.561501,14.70681031,4.231855406,4.562197671,188.9135411,6.643158712,1
river,20666.45316,6.783660242,333.6055454390426,484.6087111,9.784776715,8.947740059,2.743890222,190.3372799,6.758656471,1
ocean,12490.55828,5.992480374,291.1972605,576.0460835,11.665297,8.806064288,2.807129775,254.4250664,9.794717849,1
river,25927.26543,8.199318453,321.8176616,490.9724265,10.66579889,3.961808879,4.561219815,185.680004,6.336456502,1
river,37922.90562,6.760220715,326.84516256657764,217.3583296,12.28923761,3.713037682,4.816304244,210.0865581,6.166348223,1
river,15189.32782,3.016032603,283.867695,406.3091866,19.12582536,4.199294915,1.844371604,205.8923464,8.951652135,1
ocean,14230.41913,7.352940592,324.0957261,441.5240883,9.7930101,9.01995814,4.462408041,163.0472827,7.210773702,1
lake,29344.84448,8.180874178,351.2373616,402.4271738,12.42737775,8.879710071,3.787425889,134.8895096,4.238282525,1
lake,23556.93435,5.830685294,333.5005378,450.8574915,8.667720302,3.708784498,3.410510716,216.551887,8.264090516,1
ocean,14444.2896,8.037399954,300.152172,339.0660715,18.4236337,4.219641493,4.097360116,220.3483203,7.893312711,1
ocean,14905.25591,9.829674656,392.6674818,459.2880371,10.44659031,3.975739011,4.697153026,145.7903699,4.85558776,1
river,24790.7246,6.308729513,388.9980795,307.9180751,12.59419659,3.963195342,3.695615112,152.0941694,5.230453969,1
lake,20169.34425,5.216280116,378.2269708,512.7684389,15.50599203,4.183955871,4.899611272,170.1324465,7.017295399,1
ocean,30739.68909,6.849401309,327.54861010827415,278.2514237,13.72888316,4.252318217,4.614369674,226.4702151,9.638222268,1
ocean,15077.85034,7.053503329,341.1542772178551,446.9549101,12.19509386,4.363397052,4.128525361,229.7574461,8.31526762,1
ocean,22431.02699,7.69767485,334.76646571661337,462.7669762,7.923397634,4.390710867,4.62273611,250.2252965,7.171593555,1
ocean,15433.13484,7.140121953,325.5158572,480.8785436,20.30233655,4.135497488,4.178959772,180.817722,6.941278904,1
river,30722.29823,6.579328071,284.8857433,393.4931553,7.701010154,4.163459852,2.901432044,179.6324755,6.888547603,1
lake,28327.16734,5.378285961,281.2298526,588.6991934,18.07693775,4.273787482,4.723230706,195.5395359,8.247958056,1
river,31409.06398,7.395529683,283.5095825,428.7531036,22.16632099,8.963724072,4.54991684,234.7823016,7.356056778,1
ocean,10194.32541,7.978043984,298.0824623,580.0035336,12.56261489,3.958010238,3.422110475,269.6403781,9.752703227,1
ocean,41408.11482,6.459987322,318.2807935138996,398.0468043,13.16641575,4.24693145,3.412853175,184.3930427,6.844141767,1
lake,26188.16217,9.364361168,328.503515,470.8215689,16.3519115,4.247213527,2.663920734,236.8232145,6.283103588,1
river,19240.0582,8.986862678,400.1641609,459.2609614,9.893655009,3.973264607,3.59291229,192.0484204,5.92876734,1
lake,14053.22068,8.120631351,340.6351405301041,544.0110745,13.54221284,4.359614895,3.386362672,170.328172,6.823642006,1
lake,35273.97623,5.268807204,300.4059237,448.1516693,12.3885486,4.154865389,4.261504364,198.1688042,7.342231249,1
lake,39659.8769,8.424877818,313.4332163594791,498.7008895,14.94358481,8.891276266,3.054045201,147.9952711,5.089387791,1
ocean,23978.10768,7.384126121,360.414005,461.8045481,13.36467688,9.296080196,4.949257361,220.2037345,8.149437298,1
river,12352.81111,6.845743997,380.804054,435.6743931,14.50701312,4.237483196,3.85563625,203.2011966,7.021617481,1
lake,13394.73161,8.34166977,393.1378719,443.6291232,10.98334419,4.352156608,4.270973138,249.3400531,7.833361001,1
lake,14110.92097,8.754110049,340.9755587,291.0847438,15.95465453,4.179968482,3.920607408,202.4136379,6.643734376,1
ocean,32156.81944,8.723064212,343.6011043,526.3252137,20.31469147,4.11938822,4.350206872,216.532498,6.761413709,1
river,29772.01925,6.497200835,330.0383514759948,322.3652374,14.15495478,3.944587012,4.763578512,196.9823786,7.243482154,1
river,26951.86265,7.510775727,331.1431752177518,638.0001823,13.94281239,4.254113967,3.160917459,211.2863423,7.990658239,1
ocean,14812.97064,7.982595216,356.6901736,341.0749246,14.99466235,4.041188402,2.939593472,225.4927928,7.612516823,1
river,31321.08243,7.624238583,318.7227507,498.4540987,11.3980069,8.820459868,2.09178684,182.413992,6.080992869,1
lake,15761.87137,8.173474688,338.82004268585047,490.895109,7.025536233,4.375785583,2.998065931,269.5729132,7.888424515,1
ocean,16828.8806,7.071299152,355.8968904,434.658981,16.61805278,4.254367734,3.96974044,182.3895592,6.658833572,1
lake,21314.86979,5.864716709,332.92109826129644,435.5738878,11.87837049,4.38693965,3.96625851,179.5602904,7.22299756,1
ocean,12215.40908,7.696751399,376.2826172,352.7453698,20.13048259,4.215603683,2.9044534,166.8502368,6.427720561,1
ocean,17947.98811,7.048017331,338.66094679346577,601.9852229,11.77510971,4.080520364,4.473887011,206.9225044,6.903074331,1
ocean,16679.67362,5.436264152,366.6013443,358.9095886,6.13421041,3.863996563,4.991674871,212.8160295,7.466558358,1
lake,26730.63533,8.076995436,361.1131994,376.482171,17.8478271,9.259078179,3.078478788,260.0833846,7.397650663,1
lake,21021.41826,9.827309049,390.5541558,437.3416552,14.9558904,4.22200189,3.755660187,200.7116811,5.53953369,1
lake,17181.00881,6.602451653,388.0285172,357.3729312,16.94829245,4.342325885,4.010235394,199.1701598,7.376161138,1
lake,24497.87394,7.597451675,357.1672168,476.5103845,12.03237711,4.242762122,4.642719286,317.3381241,9.318613916,1
river,17176.87895,6.390966016,330.6747287,404.9307263,10.82784022,3.972416206,4.179449581,168.7454144,6.701940912,1
lake,27417.99804,9.586090231,378.5261414,596.6504952,11.56524203,4.380508036,4.448670726,182.6447363,5.547576263,1
ocean,15379.91276,6.473673833,355.006426,561.6870034,22.04545659,4.135396001,3.976873452,263.5141882,9.001822865,1
ocean,9929.19481,6.011964238,352.1532144,542.8067818,10.97420736,4.201440367,4.771443755,266.7449592,9.130768887,1
lake,9975.601334,10.75846439,344.9667913045591,307.877571,9.702581291,4.179927522,4.789052053,185.8523263,4.07792047,1
lake,13475.91277,6.756054798,341.24841412022073,411.264465,15.14266744,4.323451085,3.529190957,187.606792,13.54124024,0
ocean,13163.03128,5.762522398,351.2781336,436.602436,19.103152,3.981128291,2.2090918,199.1601753,7.171223723,0
lake,18622.4448,6.609706248,353.3399191,333.9685677,12.53456001,3.901236811,3.530622694,166.8455743,6.9777441,0
river,14782.80422,6.154447915,335.9105220623533,527.9326364,18.86309436,4.25740295,5.222077291,191.135512,6.35716672,0
lake,12629.85305,6.976313539,342.1471824775389,452.33752,17.52883948,9.266570322,4.133696122,175.5967423,8.339436757,0
lake,25590.68024,6.748702483,328.3789092839624,445.186133,8.567973067,4.273404311,3.214286497,178.2639107,6.27695651,0
river,27671.5226,7.279137186,330.8612414418928,376.9038205,17.34650421,8.915495218,3.112317482,146.8830382,10.94747264,0
river,27912.90826,8.660268825,340.0462976,490.4518347,8.517762309,4.187094625,3.652263831,114.3714503,9.871791232,0
lake,27163.45788,6.888135538,325.9336794,446.3413192,17.15294541,3.79292217,4.078277145,225.5145731,4.317187354,0
lake,40626.84781,7.754532621,265.4687494,432.5111967,19.12669539,4.135486799,3.167582571,253.5998382,4.140077139,0
river,31795.62561,8.217819408,327.2333884,431.4760403,11.77619253,4.039826956,3.838721385,193.8081211,5.349997297,0
lake,19944.57311,6.192652936,334.3767629939493,517.4830566,13.97582572,4.018861113,3.503818511,204.7304825,7.578014308,0
river,31017.23942,8.212234308,269.8597989,437.5140661,9.320040153,3.961676314,3.898670803,174.3505766,7.710137891,0
ocean,28919.81178,7.436213729,304.2938477,429.2255002,14.7132293,8.876526194,2.408049129,198.9958001,8.330743319,0
lake,20081.74536,6.559697826,368.9857394,367.9345551,14.80757949,9.254807418,3.96252511,188.882919,6.510972335,0
river,13901.64468,6.04550287,281.5521165,403.2150907,17.81190034,4.216257394,4.210975273,228.1944755,6.934310583,0
ocean,11595.35498,6.39993325,344.1795715868717,343.7400072,15.33116646,4.339737426,4.141341849,257.595883,8.618653849,0
river,13158.84836,5.478275704,336.5467225448703,547.9116799,16.74146279,4.320836425,4.728493823,236.8317807,8.460963964,0
river,32821.85009,6.868438407,328.8435506197676,354.4395313,14.50405771,4.086212962,4.445946436,210.4860088,4.004248333,0
lake,27179.40482,6.481018908,326.6912088211658,365.4916792,12.35003809,4.31494591,3.185083168,178.4329195,3.795132905,0
river,16488.01751,6.262932865,294.210317,385.7480533,18.87594139,4.356486474,5.016187559,232.7498537,5.660736311,0
river,25825.38701,7.391299312,301.6150638,503.7936909,16.87692696,4.093912018,4.606058055,224.7539568,9.396148399,0
ocean,18464.90077,6.717972617,334.8640702,450.8463693,17.19256436,8.929136814,2.531074855,152.7764554,13.34988856,0
lake,13742.14597,6.373737432,287.6984809,460.5992142,12.7048272,4.21623175,4.622667687,221.0897082,7.817901281,0
lake,12937.24689,6.214772832,319.7341365,495.3798827,12.03334396,4.129407906,4.948442556,228.1303829,1.431781555,0
lake,32037.60547,7.412765411,376.9519325,325.7923996,14.35124065,4.263422139,4.27528772,182.8885886,6.970036694,0
ocean,23898.97448,6.780936115,273.7366439,330.9148199,9.250627524,3.879267138,4.216454466,244.9432199,6.58800729,0
river,16544.8275,6.124095174,335.2202323269278,411.1936211,16.03691425,4.223392338,3.527893471,222.4897832,9.00435217,0
lake,30592.54883,7.42589408,327.3033652,543.7160286,11.18693881,4.298188405,3.708525863,192.166324,4.328282516,0
ocean,320.9426113,4.598669852,336.0979811,361.1017694,20.42147204,8.95586818,3.470812079,243.304691,7.417823927,0
lake,28760.00684,7.929539482,325.0121369453777,424.2128101,13.37262512,4.079155704,4.280669331,190.957355,3.261669787,0
lake,17444.81445,6.291798027,337.03225400886254,389.0056782,13.87972449,9.140185295,3.413572943,231.2522158,7.928831289,0
river,17182.45036,7.002191994,383.2666554,363.8535788,18.65930379,4.344230519,3.306129017,165.7142418,7.975329901,0
ocean,19946.26467,7.467684855,300.6795279,382.4730046,14.35936496,4.373324955,4.343041373,195.1092427,9.504157788,0
ocean,24200.35348,7.000875427,333.2294260614769,292.3901551,19.3943347,4.139727006,4.582982366,227.7055381,3.923473633,0
ocean,27435.30656,6.574957586,277.0330189,596.4032157,14.90855831,4.228940777,3.643815888,229.9366869,5.849778285,0
river,34920.03935,7.401366802,343.791603,281.5444516,14.72877348,4.152639959,4.37077656,184.0557619,5.890870359,0
lake,24435.64208,6.221292,305.9470125,284.4970261,15.18855694,3.71704663,3.727813323,223.0316376,5.963479205,0
ocean,39430.30782,8.316897374,348.7767188,389.5914401,12.89695311,8.917004032,3.924967064,211.4544892,6.106759636,0
river,15422.22089,6.884918383,293.5620198,396.8112144,15.67171738,4.213568574,3.688455553,209.6364217,6.898932482,0
lake,26472.6918,6.725680184,327.44194932454394,432.1899314,13.79865513,3.516520446,4.370031238,200.9733015,8.091812332,0
lake,9138.029344,5.2242563,329.5806789,577.4447127,17.20936737,4.194691147,6.494748556,190.6628036,7.611982389,0
lake,26062.44722,8.808963365,327.2235799,378.6589218,17.61865802,3.901487342,4.731195077,180.5639656,8.886979332,0
river,11174.27476,6.246502455,394.8908092,338.2311223,16.27659187,3.890424198,4.254477177,203.1694081,7.833980482,0
ocean,25366.7979,7.200358355,312.4265913,435.094574,12.11847464,4.348314646,5.468590847,196.1825585,6.782868548,0
lake,11234.04147,6.385510464,360.8433115,525.0886107,15.0985705,4.158883066,3.580523461,211.4527443,8.28876546,0
river,38781.45742,9.334632093,380.2306339,512.3318463,14.96773301,4.097558997,3.024571178,119.1640103,9.764658134,0
river,13630.04731,6.524476299,297.0490657,468.3713868,17.41174671,4.3002819,3.403422698,211.5669045,10.19166524,0
lake,39233.09884,7.670149486,303.4020785,403.2437352,11.30921034,4.251895806,3.678588221,260.4580411,2.92517432,0
ocean,18844.03703,6.734228068,363.3979301,555.8990377,8.00696576,4.218548152,3.868925702,205.5431757,6.657793591,0
ocean,26597.58645,7.351021452,333.5837226,379.5988064,13.28469066,9.209648035,3.58986576,219.9219974,7.00523014,0
ocean,38976.03521,8.247332932,320.3935764435323,531.630721,15.84784937,3.863748081,4.599573327,183.309048,6.227841922,0
